customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,customer.gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,Churn
0,1.432940237187431,-1.6813129588470919,-0.37260879120195206,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,-0.6183234159561111,-0.42335488722377923,-0.6071709606114394,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
0,0.09333948411409737,-1.7040260906958464,-0.6675749123576967,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.1399025724526393,-1.6970374347423836,-0.4729910145490037,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,-0.4508733218219444,0.07982834142554554,-0.3924370948752195,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0
0,-0.8694985571573611,0.460710090889271,-0.6780519766392843,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,-0.4090107982884027,0.9743763034687905,-0.14252694533393306,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0
0,-0.9113610806909028,-0.7885121607922132,-0.8135645317550797,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1.0561775253855559,0.2038769845995115,0.8742767383977605,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
0,-0.49273584535548604,0.2021298206111454,-0.35450368889078776,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,0.7212773371172225,-1.5240681998941779,-0.44454670406522023,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,1.5166652842545143,1.0110667472244703,2.0105097645322862,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
0,-0.4090107982884027,-0.9737115435589786,-0.6174642167477358,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,0
0,1.7678404254557643,0.23532593639009403,1.4980986074972797,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0
0,1.7259779019222226,-1.541539839777835,-0.15741540510250474,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,0.5119647194495142,0.9883536153757159,0.8545862908334614,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0
0,-0.28342322768777767,1.2137377698748928,0.025037155116981933,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.367148274754861,0.9464216796549392,-0.12242292944272909,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-0.4090107982884027,0.6930829013419109,-0.2551094343246753,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0
0,-1.1206736983586112,-1.6778186308703606,-0.9354063560648564,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-1.0788111748250695,-0.21020088064316256,-0.8902584803777527,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,0.2189270547147224,-0.29755908006144816,-0.01808883097192083,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-1.1206736983586112,-1.7040260906958464,-0.9357509963372771,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
1,1.3492151901203475,0.23707310037845963,1.103163831321388,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0
0,1.8515654725228476,1.4565935642577268,2.620752806898432,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-1.0788111748250695,-0.8059838006758703,-0.900299000314274,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,1.4748027607209726,0.41178949921503083,1.289315530464856,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0
0,-0.6601859394896528,-0.028495825853128407,-0.5621609410333038,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
0,0.13520200764763904,0.6825999174117162,0.3072286101750016,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0
0,1.809702948989306,0.7629694608765394,2.0225721740670086,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0.9305899547849309,1.1822888180843103,1.4749847332269352,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0
0,1.0980400489190976,-0.7640518649550931,0.17291080800359757,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
0,-1.1206736983586112,-0.5543921863512077,-0.9206327763870917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1,-0.7020484630231945,-0.43558503514233926,-0.677730312385025,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0.6794148135836808,0.10079430928593439,0.5490282253053222,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,0
0,1.432940237187431,1.3814655127580011,2.2319066755353054,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,1.2236276195197227,0.6581396215745966,1.3250662147239571,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0
0,-0.4090107982884027,-1.6865544508121892,-0.7873259190147883,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,1.7678404254557643,1.0704703228289045,2.2071844799936646,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
0,-0.28342322768777767,1.1106550945613156,-0.029002439598574414,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0
1,-0.4508733218219444,-0.8042366366875047,-0.5905133474444418,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0.5956897665165974,0.9603989915618646,0.8615710003545196,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0,-0.28342322768777767,0.3890763673662769,-0.14392848244177697,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0
0,-1.0369486512915278,-1.6952902707540178,-0.9165660211725282,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,-0.8276360336238194,-1.6813129588470919,-0.8660877092719851,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.4090107982884027,-0.3709399675728079,-0.48930398744358067,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
1,-1.0788111748250695,0.7157960331906649,-0.8622507142390354,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-1.0788111748250695,-1.6725771389052635,-0.9286514067254119,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,0.9724524783184725,-1.693543106765652,-0.4998499797796521,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-0.28342322768777767,0.27376354413414,-0.23247805643572,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
0,1.1399025724526393,-0.4722754788980194,0.423969758452953,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
0,1.7678404254557643,0.757727968911442,1.9812383173946937,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0.13520200764763904,-0.4478151830608993,-0.1562436281762745,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1
